Ramo,origin,development,Pagados,Pendientes,Incurridos,Cantidad
Incendio total,2005-01-01,2.0,80910560.15273993,-51406094.8455633,29504465.307176646,1211.1350875641838
Incendio total,2005-01-01,3.0,3949322.578422393,-1812403.2996793017,2136919.2787430855,246.90818744202403
Incendio total,2005-01-01,4.0,1707334.412504958,-1422910.4825447984,284423.92996017745,84.32336950506823
Incendio total,2005-01-01,5.0,205977.0447564064,5450361.896093838,5656338.940850221,
Incendio total,2005-01-01,6.0,299191.51739533513,-5243777.622543164,-4944586.105147822,
Incendio total,2005-01-01,7.0,16753.51539151035,-5025.803327282996,11727.712064227353,
Incendio total,2005-01-01,8.0,26862.117377619554,,26862.117377619554,
Incendio total,2005-01-01,9.0,96198.05637335018,,96198.05637335018,
Incendio total,2005-01-01,10.0,76020.22902055558,,76020.22902055558,
Incendio total,2005-01-01,11.0,85354.91233975331,,85354.91233975331,
Incendio total,2005-01-01,12.0,52863.45537887081,3.1694733225772476,52866.62485219339,
Incendio total,2005-01-01,13.0,664767.771366081,,664767.771366081,
Incendio total,2005-01-01,14.0,6408.567482428414,2237.225134631541,8645.792617059957,
Incendio total,2005-01-01,15.0,111090.60866390941,,111090.60866390941,
Incendio total,2006-01-01,1.0,219597387.68180317,84679977.82956302,304277365.5113661,14443.907340580266
Incendio total,2006-01-01,2.0,96723724.59154269,-67836352.28150874,28887372.310033977,2079.2268416170446
Incendio total,2006-01-01,3.0,3593132.129311965,-3530696.6972912825,62435.43202068123,72.27717386148706
Incendio total,2006-01-01,4.0,768955.8506051082,-819137.2315246804,-50181.380919572264,32.311087664794655
Incendio total,2006-01-01,5.0,20110.883954205405,452543.94680253614,472654.83075675997,
Incendio total,2006-01-01,6.0,666982.7359026052,-587114.3446931995,79868.39120940561,
Incendio total,2006-01-01,7.0,,-50037.31664475666,-50037.31664475332,
Incendio total,2006-01-01,8.0,,,,6.206326217635495
Incendio total,2006-01-01,9.0,245905.16882042517,65524.36940045087,311429.538220876,5.068015268037039
Incendio total,2006-01-01,10.0,,4325.888206984618,4325.888206973944,
Incendio total,2006-01-01,11.0,126.7789329030899,69.15790789863462,195.93684080267002,
Incendio total,2006-01-01,13.0,74272.80093846493,-1.6980835936482286,74271.1028548713,
Incendio total,2006-01-01,14.0,2632.847425334653,,2632.847425334653,
Incendio total,2007-01-01,1.0,335886524.0881842,129685116.43156461,465571640.51974857,16230.964532373053
Incendio total,2007-01-01,2.0,144871461.41405222,-114985858.40936467,29885603.00468765,1457.5896728733221
Incendio total,2007-01-01,3.0,7394919.944446162,-1282496.9690686814,6112422.975377538,107.70362554931552
Incendio total,2007-01-01,4.0,1765345.033543141,-1196696.2293235313,568648.8042195762,
Incendio total,2007-01-01,5.0,2238869.737221393,-1026814.1715654203,1212055.5656559872,8.376338878804994
Incendio total,2007-01-01,6.0,144999.78559595888,8732.038155810213,153731.8237517691,
Incendio total,2007-01-01,7.0,8254.41386945521,941071.4507062878,949325.864575743,6.206326217635495
Incendio total,2007-01-01,8.0,12036.536261587968,-210657.12263122754,-198620.58636963958,
Incendio total,2007-01-01,9.0,7680.785222120961,-190598.72504254873,-182917.939820442,
Incendio total,2007-01-01,10.0,69595.2952171512,159609.4151992747,229204.71041643724,
Incendio total,2007-01-01,11.0,23845.929511838454,56385.92519019408,80231.85470203253,
Incendio total,2007-01-01,12.0,,113787.30804767256,113787.30804767256,
Incendio total,2007-01-01,13.0,,50952.54084326703,50952.54084326703,
Incendio total,2008-01-01,1.0,408190005.83801645,152606464.4568228,560796470.2948394,17262.198357251822
Incendio total,2008-01-01,2.0,154726155.52626163,-120197513.64884202,34528641.877419524,1518.6211202453487
Incendio total,2008-01-01,3.0,7607187.96954214,-9352417.595065793,-1745229.6255236133,65.97595204660239
Incendio total,2008-01-01,4.0,1693922.6363146266,-151074.30780390647,1542848.3285106902,25.12901663641498
Incendio total,2008-01-01,5.0,1026191.048079219,-1497561.3417948526,-471370.2937156582,
Incendio total,2008-01-01,6.0,366316.861229174,247942.73239453803,614259.5936237121,
Incendio total,2008-01-01,7.0,106366.33880206634,-6237.459791136585,100128.87901092976,5.068015268037039
Incendio total,2008-01-01,8.0,132016.4776764859,802801.2769580928,934817.7546345965,3.9755617091723403
Incendio total,2008-01-01,9.0,9305.573675086798,-262647.9786847975,-253342.4050097214,
Incendio total,2008-01-01,10.0,14015.980684895585,523272.6431735106,537288.6238584047,
Incendio total,2008-01-01,11.0,179684.68523884987,-428114.90931884956,-248430.22407999614,
Incendio total,2008-01-01,12.0,,60017.41231057246,60017.41231057317,
Incendio total,2009-01-01,1.0,398902117.8449291,215932798.9095672,614834916.7544963,16424.802896270616
Incendio total,2009-01-01,2.0,215003869.6742062,-166173419.20247948,48830450.47172663,1875.6020653248393
Incendio total,2009-01-01,3.0,7614749.332145549,-3692060.2472750205,3922689.084870556,16.752677757609987
Incendio total,2009-01-01,4.0,1950274.4519854423,-795741.313098243,1154533.1388871958,7.400032335432384
Incendio total,2009-01-01,5.0,147374.2431620059,-5755.995187283517,141618.24797473685,
Incendio total,2009-01-01,6.0,65347.24226681788,36972.184983383566,102319.42725017903,5.068015268037039
Incendio total,2009-01-01,7.0,167325.74704142968,200945.76048054415,368271.5075219729,
Incendio total,2009-01-01,8.0,28224.15993755039,314417.26848324423,342641.42842080124,
Incendio total,2009-01-01,9.0,458143.56545897387,-209777.57337049727,248365.99208846656,
Incendio total,2009-01-01,10.0,30822.254925032787,35681.592821626895,66503.84774667154,
Incendio total,2009-01-01,11.0,2776023.0569569613,63513.05605715633,2839536.113014114,
Incendio total,2010-01-01,1.0,446197784.91436076,187079633.0794598,633277417.9938203,16720.191275810375
Incendio total,2010-01-01,2.0,207278720.38066065,-153301408.7012395,53977311.67942135,1809.2891978218786
Incendio total,2010-01-01,3.0,11442810.822894447,-4177833.1476014815,7264977.67529298,125.80054970235052
Incendio total,2010-01-01,4.0,2989368.3798460523,-2060264.7741750255,929103.6056710458,18.618978652906485
Incendio total,2010-01-01,5.0,1492411.2967178249,-432629.75499185995,1059781.5417259443,5.068015268037039
Incendio total,2010-01-01,6.0,1421490.474625176,-269458.5634399474,1152031.9111852497,7.951123418344681
Incendio total,2010-01-01,7.0,242848.7542596618,6338463.141999135,6581311.896258807,3.1694733225772476
Incendio total,2010-01-01,8.0,147214.29738782387,-5321899.863463724,-5174685.566075899,
Incendio total,2010-01-01,9.0,99024.89946045227,-62079.25321170114,36945.646248747966,
Incendio total,2010-01-01,10.0,887258.6843490654,2822278.186958177,3709536.8713072333,
Incendio total,2011-01-01,1.0,502278639.2829463,272557765.4106151,774836404.6935614,17196.623718186653
Incendio total,2011-01-01,2.0,273211044.9422522,-213463063.46744514,59747981.474807024,2064.609021585635
Incendio total,2011-01-01,3.0,9084137.621490898,-15031640.361796884,-5947502.740305974,49.65060974108396
Incendio total,2011-01-01,4.0,3734327.266333268,-1598390.5911938318,2135936.6751393834,10.136030536074077
Incendio total,2011-01-01,5.0,1158236.7691228406,495363.09910875955,1653599.868231627,
Incendio total,2011-01-01,6.0,1264665.3376504818,-581790.2029131403,682875.1347373376,
Incendio total,2011-01-01,7.0,108007.73538275452,539876.5854439487,647884.3208267231,
Incendio total,2011-01-01,8.0,808815.3681682633,-325015.78091133334,483799.5872569118,1.6980835936482286
Incendio total,2011-01-01,9.0,332904.73818446184,-46141.61761728516,286763.12056718796,
Incendio total,2012-01-01,1.0,569358386.9517264,382652127.005718,952010513.9574443,17930.278348752665
Incendio total,2012-01-01,2.0,362332680.3233933,-295023347.7550806,67309332.56831267,2314.9596791780396
Incendio total,2012-01-01,3.0,10143179.5797715,77541072.23768812,87684251.8174597,65.8841984844815
Incendio total,2012-01-01,4.0,21186281.394418016,-50443484.43203383,-29257203.037615784,3.9755617091723403
Incendio total,2012-01-01,5.0,2839370.172146929,789196.1632694086,3628566.335416264,6.338946645154495
Incendio total,2012-01-01,6.0,1982010.3000693966,-1581114.003678703,400896.2963907338,2.5354523670216325
Incendio total,2012-01-01,7.0,988934.01565031,506071.5837478803,1495005.5993981825,1.6980835936482286
Incendio total,2012-01-01,8.0,49074.38746788402,-9682.912959546768,39391.47450834967,
Incendio total,2013-01-01,1.0,687329653.6409826,380980021.2664819,1068309674.907465,16136.448165852287
Incendio total,2013-01-01,2.0,356283476.7294393,-147321389.30791974,208962087.42151925,1718.057175864556
Incendio total,2013-01-01,3.0,22434437.37852322,4547530.304411315,26981967.682934478,55.657863928412766
Incendio total,2013-01-01,4.0,4155442.085068825,5155939.428018451,9311381.513087312,6.338946645154495
Incendio total,2013-01-01,5.0,1477948.221681255,-14527468.2665674,-13049520.044886163,
Incendio total,2013-01-01,6.0,822631.3498645739,11555927.169250486,12378558.519115048,1.6980835936482286
Incendio total,2013-01-01,7.0,665843.1923686466,-7802770.828984523,-7136927.636615869,1.110906086639094
Incendio total,2014-01-01,1.0,836513368.11181,491020753.17736727,1327534121.289178,14869.556796420671
Incendio total,2014-01-01,2.0,433688695.4663363,-357737774.3788701,75950921.0874656,962.0859336197063
Incendio total,2014-01-01,3.0,18657233.077020533,-12728436.944773596,5928796.132246996,12.67789329030899
Incendio total,2014-01-01,4.0,4092903.8558127717,1132560.8121525152,5225464.667965219,10.14180946808653
Incendio total,2014-01-01,5.0,2384116.123854848,2114377.243087387,4498493.366942269,1.6980835936482286
Incendio total,2014-01-01,6.0,177242.72211140874,1125025.9807267997,1302268.7028382074,
Incendio total,2015-01-01,1.0,899683733.555799,513518018.35745096,1413201751.91325,12268.583434505843
Incendio total,2015-01-01,2.0,510635945.1283706,-372008268.0526822,138627677.07568848,817.7241172249298
Incendio total,2015-01-01,3.0,11630694.18607121,-22010747.48653402,-10380053.300462868,15.212714202129796
Incendio total,2015-01-01,4.0,2485671.235793115,-3736005.0644333386,-1250333.8286402407,10.188501561889371
Incendio total,2015-01-01,5.0,1663735.3586360528,346052.9338272414,2009788.2924632996,1.110906086639094
Incendio total,2016-01-01,1.0,1290947231.9750295,492685153.6465036,1783632385.621532,10205.704098698738
Incendio total,2016-01-01,2.0,463096201.83686835,-370811798.1213722,92284403.71549699,818.9511145479872
Incendio total,2016-01-01,3.0,9593911.393568369,-3275463.618733528,6318447.774834873,22.07508671742697
Incendio total,2016-01-01,4.0,4912677.057804724,-2078662.2702408517,2834014.78756394,3.332718259917282
Incendio total,2017-01-01,1.0,1212017352.3711517,557795669.7982857,1769813022.1694386,9262.007496730022
Incendio total,2017-01-01,2.0,457158190.8250663,-324491152.5851697,132667038.23989598,640.1775148053822
Incendio total,2017-01-01,3.0,13203683.52437847,-25410440.415405814,-12206756.89102742,9.998154779751847
Incendio total,2018-01-01,1.0,1129512351.1977086,472137889.99264896,1601650241.190358,5537.450598886873
Incendio total,2018-01-01,2.0,329166946.127818,-282865132.642321,46301813.485496834,251.06477558043525
Incendio total,2019-01-01,1.0,1238719490.9538448,604956123.9806136,1843675614.9344578,3527.1268250791236
RC,1998-01-01,1.0,6163060151.181654,7793819317.344023,13956879468.525679,17712585.65189261
RC,1998-01-01,2.0,4459784048.428571,2032401323.9133563,6492185372.341926,800634.6339999114
RC,1998-01-01,3.0,2573047385.2210445,-2245243506.8725147,327803878.34853095,111626.67441170149
RC,1998-01-01,4.0,1828983203.8351734,-353543965.97799087,1475439237.8571813,32677.300198721532
RC,1998-01-01,5.0,825630889.3338586,293087882.95096517,1118718772.2848237,5377.710369522857
RC,1998-01-01,6.0,995470329.36829,-410098104.70915705,585372224.6591322,3254.301244794274
RC,1998-01-01,7.0,681752330.8326728,-239590846.66878185,442161484.1638904,1490.989728629513
RC,1998-01-01,8.0,390551491.27090156,-120986341.7920467,269565149.47885627,571.1506471669092
RC,1998-01-01,9.0,388061731.0730579,-129734946.10416663,258326784.96889126,119.61828025325272
RC,1998-01-01,10.0,282558287.6785676,-45231448.60191459,237326839.076653,5769.854485487298
RC,1998-01-01,11.0,310491972.8625156,-777304159.0612165,-466812186.1987016,8408.24455921966
RC,1998-01-01,12.0,194965015.62173176,284856308.5146639,479821324.13639563,893.9400920593188
RC,1998-01-01,13.0,181209398.24075946,-134511752.65359756,46697645.58716217,160.22731211317722
RC,1998-01-01,14.0,97648240.55695999,-109037553.05369519,-11389312.496734824,142.3977609396849
RC,1998-01-01,15.0,73916092.1162645,-80704042.0991207,-6787949.982856356,185.0008083858096
RC,1998-01-01,16.0,93769525.20675485,65321591.01233147,159091116.21908587,74.47591461162594
RC,1998-01-01,17.0,35198759.99411646,15094152.32940314,50292912.323520094,50.680152680370384
RC,1998-01-01,18.0,109419917.2492631,-49280154.888850294,60139762.36041261,11.926685127517022
RC,1998-01-01,19.0,36963522.829062074,3834587.0457622227,40798109.87482416,22.186313258040734
RC,1998-01-01,20.0,59932899.04268216,-19115468.613007747,40817430.42967449,10.14180946808653
RC,1998-01-01,21.0,12374519.474460077,19715014.94783311,32089534.42229326,5.0942507809446855
RC,1998-01-01,22.0,30895446.29089216,-22253655.719213087,8641790.57167905,2.221812173278188
RC,1999-01-01,1.0,6267572170.364708,8144241901.642781,14411814072.00749,18201973.980900496
RC,1999-01-01,2.0,5346616001.440498,-355434220.6699992,4991181780.770496,744043.2583752833
RC,1999-01-01,3.0,2392772739.666825,-155175942.8043568,2237596796.862469,63991.37560387677
RC,1999-01-01,4.0,897267628.3095623,512236404.94038844,1409504033.249951,9216.1485680591
RC,1999-01-01,5.0,1103575461.1552184,-388867205.3329372,714708255.8222812,5122.154621983887
RC,1999-01-01,6.0,759761074.7488786,-503064448.00681585,256696626.74206376,1814.3368986937446
RC,1999-01-01,7.0,669364432.4416683,109323756.18197834,778688188.6236461,2014.8925608388183
RC,1999-01-01,8.0,483850688.79335666,-46841676.06200561,437009012.7313501,179.4274203798791
RC,1999-01-01,9.0,244446311.51807988,3882821.756686306,248329133.27476618,15217.341447084744
RC,1999-01-01,10.0,425446815.93195605,-1060863686.6671829,-635416870.7352265,13865.171185761932
RC,1999-01-01,11.0,243608902.514742,586957779.0547551,830566681.5694973,1260.1324189269915
RC,1999-01-01,12.0,173694460.58065814,-183742645.58004165,-10048184.999383781,461.8316643262167
RC,1999-01-01,13.0,135479581.83397397,-272816401.6261762,-137336819.7922027,167.52677757609987
RC,1999-01-01,14.0,162094287.27269715,-60439997.2746627,101654289.99803524,229.4010023984039
RC,1999-01-01,15.0,89402535.49321696,36900998.41568076,126303533.90889744,148.95182922325188
RC,1999-01-01,16.0,69595635.90781622,87639378.39395279,157235014.30176932,131.768396968963
RC,1999-01-01,17.0,68071539.38354492,14257186.315986542,82328725.69953099,-11.926685127517022
RC,1999-01-01,18.0,52876959.205210105,111204770.38995765,164081729.59516793,12.67789329030899
RC,1999-01-01,19.0,132436836.96607432,7738975.103430149,140175812.06950447,10.14180946808653
RC,1999-01-01,20.0,47446211.15327382,42204354.2691623,89650565.42243606,15.282752342834057
RC,1999-01-01,21.0,9017464.883145511,-50967567.3144849,-41950102.431339405,5.55453043319547
RC,2000-01-01,1.0,6983616659.293855,8091777227.322367,15075393886.61623,20254246.266067352
RC,2000-01-01,2.0,6279964623.346693,1239410669.506951,7519375292.853636,792434.5535307145
RC,2000-01-01,3.0,1183107186.746093,192707439.67942822,1375814626.4255195,25680.515460257702
RC,2000-01-01,4.0,1185737138.9705255,-411090986.6272045,774646152.3433229,10976.045618536902
RC,2000-01-01,5.0,993892854.0196619,-443539746.4464454,550353107.573217,3449.0364806851385
RC,2000-01-01,6.0,739524830.3565083,26070680.71134948,765595511.0678573,3363.4426999829093
RC,2000-01-01,7.0,498212553.69358176,103396098.11489569,601608651.8084792,433.6162659180411
RC,2000-01-01,8.0,526571058.69823915,33411534.704855416,559982593.4030923,14814.491246521442
RC,2000-01-01,9.0,508783491.06835407,-1000844810.5139886,-492061319.44563234,15407.084228140322
RC,2000-01-01,10.0,324147225.1662978,-280231008.4111288,43916216.75516741,646.2217532958931
RC,2000-01-01,11.0,303204438.04285884,401937969.88834673,705142407.9312049,1027.3398247256657
RC,2000-01-01,12.0,166807043.17083982,-123965564.66562322,42841478.50521798,251.2901663641498
RC,2000-01-01,13.0,126412271.82135196,-245367525.80426636,-118955253.98291439,340.40148742988964
RC,2000-01-01,14.0,234418212.14882258,34823942.984493695,269242155.1333161,229.63407005251332
RC,2000-01-01,15.0,127524908.55859676,115935056.62126252,243459965.17985898,131.768396968963
RC,2000-01-01,16.0,468477808.260846,-37411070.6412917,431066737.6195539,51.68230221924043
RC,2000-01-01,17.0,83670519.37742633,76532089.31435515,160202608.69178185,28.525259903195227
RC,2000-01-01,18.0,94474115.99156481,30582243.72448031,125056359.71604513,30.42542840425959
RC,2000-01-01,19.0,38503948.134841084,694487.9167101799,39198436.051551014,11.8865851555376
RC,2000-01-01,20.0,48068248.334762335,24999236.9721679,73067485.30693027,5.55453043319547
RC,2001-01-01,1.0,7379571371.528157,7798223137.281269,15177794508.809425,18648915.175986942
RC,2001-01-01,2.0,3407169275.108907,835495464.682268,4242664739.7911744,383532.0685278548
RC,2001-01-01,3.0,1479757732.8987064,-277229146.3459959,1202528586.5527105,34006.485197081
RC,2001-01-01,4.0,924242313.976644,-152258522.01140073,771983791.9652449,5155.590989357473
RC,2001-01-01,5.0,743941950.491434,-252835.4772281794,743689115.0142058,4362.956332525
RC,2001-01-01,6.0,629967185.9401855,-8117440.548224911,621849745.3919597,852.2802468044256
RC,2001-01-01,7.0,391715134.3463326,105472307.25998883,497187441.60632145,19817.630834162454
RC,2001-01-01,8.0,503491962.32185775,-796028735.3336481,-292536773.0117911,14383.157598435922
RC,2001-01-01,9.0,389041907.25488484,-151789653.33341038,237252253.92147475,1087.8066180480866
RC,2001-01-01,10.0,318096307.59985805,-80389292.36832735,237707015.23153114,546.657888386134
RC,2001-01-01,11.0,307648942.88827586,274046913.2818638,581695856.1701393,418.8169439402497
RC,2001-01-01,12.0,257264705.12458456,-368966515.1226035,-111701809.99801838,799.2034922266974
RC,2001-01-01,13.0,179587548.33537868,74408673.47354953,253996221.80892766,279.28467979359726
RC,2001-01-01,14.0,254539368.84932446,53618346.49253074,308157715.3418554,157.1084733091482
RC,2001-01-01,15.0,87502405.70095836,15296411.941963319,102798817.6429218,95.41348102013617
RC,2001-01-01,16.0,69009943.0333392,8083910.990803323,77093854.02414252,79.2368330644312
RC,2001-01-01,17.0,72914142.60070346,-14935576.302252622,57978566.29845077,68.45721390958407
RC,2001-01-01,18.0,36169708.393992394,6640464.994832239,42810173.388824485,27.169337498371657
RC,2001-01-01,19.0,25711773.535879776,-4277437.3840373,21434336.151842475,22.21812173278188
RC,2002-01-01,1.0,4303383495.002846,4423420652.260779,8726804147.263626,8730264.642389566
RC,2002-01-01,2.0,4027266803.136204,24430003.778300915,4051696806.9145045,373917.28740482376
RC,2002-01-01,3.0,1250746340.5193574,-387011344.0925157,863734996.4268423,30035.35935263308
RC,2002-01-01,4.0,830805401.2667485,269652095.89754426,1100457497.1642928,6822.077174493637
RC,2002-01-01,5.0,639938699.5258024,-129745481.0328199,510193218.49298114,912.089386931052
RC,2002-01-01,6.0,527100835.17139494,120041998.78503655,647142833.9564322,26419.176056296572
RC,2002-01-01,7.0,522223156.6537138,-705461182.7325988,-183238026.0788846,13419.461946949428
RC,2002-01-01,8.0,330761867.34731644,-15014701.471944844,315747165.8753713,1109.3473431579498
RC,2002-01-01,9.0,409933468.56029385,-75511835.28636518,334421633.27392924,593.7835684194215
RC,2002-01-01,10.0,241262068.2397004,-84268289.61793734,156993778.62176284,226.16114972773482
RC,2002-01-01,11.0,192862718.84547985,134371458.88808587,327234177.7335657,244.20106706926865
RC,2002-01-01,12.0,264656732.4652205,-62910415.46462427,201746317.00059643,285.4910060112328
RC,2002-01-01,13.0,130526568.87255844,-7245061.655824525,123281507.21673377,136.83641223700005
RC,2002-01-01,14.0,102992580.31875035,161695069.02577454,264687649.3445249,47.70674051006809
RC,2002-01-01,15.0,80671896.98972352,-6174415.64008517,74497481.34963788,25.35578658061798
RC,2002-01-01,16.0,133616006.39058128,105689760.20014241,239305766.59072375,32.960880771281225
RC,2002-01-01,17.0,93340254.32290657,26250043.588980455,119590297.91188706,16.980835936482286
RC,2002-01-01,18.0,95171097.02878629,-2666656.7522844444,92504440.27650194,1.110906086639094
RC,2003-01-01,1.0,5107168885.01529,5685594835.963943,10792763720.979233,9902607.613264376
RC,2003-01-01,2.0,4735151891.4290495,-368178082.16196024,4366973809.267089,387010.63510354486
RC,2003-01-01,3.0,1622311983.9134965,70831548.36422706,1693143532.2777236,21925.838732907458
RC,2003-01-01,4.0,1034284623.2337722,95662561.2396911,1129947184.4734633,4515.59007956029
RC,2003-01-01,5.0,625310615.9344664,247325726.0807075,872636342.0151739,43949.65736468028
RC,2003-01-01,6.0,645147019.1492889,-659031828.0431888,-13884808.893899238,12564.182056255166
RC,2003-01-01,7.0,602648818.367773,12319388.51637107,614968206.8841435,1755.569096453843
RC,2003-01-01,8.0,512570368.4561867,-175195229.9823203,337375138.47386557,612.6338404327364
RC,2003-01-01,9.0,411580898.3540776,-77945371.93540303,333635526.418675,318.30087739458975
RC,2003-01-01,10.0,367087492.62196404,77791460.56020622,444878953.1821707,192.40084072124196
RC,2003-01-01,11.0,353925246.1916899,292919095.1473315,646844341.3390208,726.1401674633529
RC,2003-01-01,12.0,323119608.690413,-107490267.37866743,215629341.31174618,187.51656491737043
RC,2003-01-01,13.0,212178980.46776053,99851954.39158767,312030934.85934824,75.53567247427446
RC,2003-01-01,14.0,184006239.94110957,32285209.6872727,216291449.62838188,53.88104648381321
RC,2003-01-01,15.0,215148799.14132574,34304336.35318098,249453135.4945072,63.38630917554081
RC,2003-01-01,16.0,101326051.05757783,-34806638.116336145,66519412.94124168,16.980835936482286
RC,2003-01-01,17.0,70267624.50492966,90121315.5633224,160388940.06825206,1.110906086639094
RC,2004-01-01,1.0,6626404193.119459,7554261663.3075695,14180665856.427029,10933751.027210282
RC,2004-01-01,2.0,5805681582.579466,-318134065.04698557,5487547517.532483,404580.90703898197
RC,2004-01-01,3.0,1920963021.4641635,-711504012.3520305,1209459009.1121304,19333.30454593197
RC,2004-01-01,4.0,1007139730.6101412,359155173.76450324,1366294904.3746436,105091.92167598149
RC,2004-01-01,5.0,890220331.20434,-479847052.63027143,410373278.57407004,17551.30705269777
RC,2004-01-01,6.0,818922327.1418114,27804790.804981247,846727117.9467914,3360.353117138644
RC,2004-01-01,7.0,714036768.1576577,-274832677.32874835,439204090.82891107,1131.016320798898
RC,2004-01-01,8.0,525789758.2749253,-374775336.18443614,151014422.09048864,569.5910437587396
RC,2004-01-01,9.0,429150213.90533626,-87276470.65422715,341873743.25110954,259.0011317401334
RC,2004-01-01,10.0,366271185.21280277,-17947485.18778904,348323700.0250134,949.5679112982308
RC,2004-01-01,11.0,417086497.0432298,426471832.9871002,843558330.03033,253.40076340185195
RC,2004-01-01,12.0,311778081.0244991,216682280.93866712,528460361.963166,111.31572785682553
RC,2004-01-01,13.0,264936951.20967048,-10186280.013136592,254750671.1965337,38.033679870926974
RC,2004-01-01,14.0,215449189.39596102,93615646.42901604,309064835.82497764,63.38630917554081
RC,2004-01-01,15.0,188197958.12172407,-82723012.90599324,105474945.21573043,13.584668749185829
RC,2004-01-01,16.0,88453797.23618975,15440583.52421773,103894380.76040788,5.55453043319547
RC,2005-01-01,1.0,7719999021.382915,8372234273.471812,16092233294.854727,10745326.835178891
RC,2005-01-01,2.0,7204744802.412405,-570799522.9870529,6633945279.425354,454908.3198031201
RC,2005-01-01,3.0,1977451672.3200705,-379954250.87927,1597497421.4407997,486656.0374482293
RC,2005-01-01,4.0,1346774239.318185,254831522.69682798,1601605762.0150123,29946.842369942802
RC,2005-01-01,5.0,1153000550.029006,72465611.62101474,1225466161.65002,4523.552273071252
RC,2005-01-01,6.0,1008827655.715247,-335831280.837685,672996374.877562,1696.524481198347
RC,2005-01-01,7.0,825093245.8458443,-295661937.7360041,529431308.1098397,904.6445989109393
RC,2005-01-01,8.0,647516263.4430345,-24905712.220845073,622610551.2221899,347.80151976532204
RC,2005-01-01,9.0,630021366.186118,299480290.59542495,929501656.7815425,1235.0589173094636
RC,2005-01-01,10.0,556059827.4272052,303585637.70173347,859645465.1289402,354.7610687625927
RC,2005-01-01,11.0,418334259.72416055,216208182.5228067,634542442.2469665,202.75364716778935
RC,2005-01-01,12.0,467207823.5957947,1637005060.9509327,2104212884.5467267,82.40630638700844
RC,2005-01-01,13.0,440784834.4597786,41769858.00005057,482554692.45982915,93.81173757980041
RC,2005-01-01,14.0,245375288.37005824,142867636.91534486,388242925.2854035,18.678919530130514
RC,2005-01-01,15.0,130184830.95354728,143009352.79896343,273194183.7525107,11.10906086639094
RC,2006-01-01,1.0,9314907863.75472,9089279726.74765,18404187590.50237,11458115.447178826
RC,2006-01-01,2.0,7747779808.28093,877699977.0976286,8625479785.37856,1018158.3988365863
RC,2006-01-01,3.0,2665429881.712719,10623978.299129227,2676053860.0118484,395741.61928292876
RC,2006-01-01,4.0,1612986891.331407,761989871.6583068,2374976762.9897113,10554.955303832921
RC,2006-01-01,5.0,1504232773.7320762,-777167420.8437558,727065352.8883238,3327.073010350092
RC,2006-01-01,6.0,1411861019.099115,-733258998.5671442,678602020.5319687,1583.1280480941439
RC,2006-01-01,7.0,1048445189.7416756,-146841392.3491327,901603797.3925428,547.6023928219964
RC,2006-01-01,8.0,875615286.1848079,581759199.6876885,1457374485.8724978,2265.3090694369557
RC,2006-01-01,9.0,970272064.2790413,146364099.40460494,1116636163.6836457,425.71328251511125
RC,2006-01-01,10.0,742333905.5328739,555833326.4184849,1298167231.9513593,298.1671281879255
RC,2006-01-01,11.0,603740008.5821987,664324569.4292525,1268064578.0114505,145.79577283855338
RC,2006-01-01,12.0,461225932.57366455,113426546.2193529,574652478.7930177,81.13447574469224
RC,2006-01-01,13.0,378736474.3156169,-154354839.41520056,224381634.90041596,40.754006247557484
RC,2006-01-01,14.0,211544810.37471935,242594727.03494316,454139537.40966254,14.441779126308223
RC,2007-01-01,1.0,10516216688.507206,10264961453.71031,20781178142.217514,12427304.919325393
RC,2007-01-01,2.0,9378646525.258078,1241462918.903927,10620109444.162004,513493.18169893476
RC,2007-01-01,3.0,3078669760.232956,507833160.08299065,3586502920.3159466,38622.52012198455
RC,2007-01-01,4.0,2064810740.5860665,-424725263.7196973,1640085476.8663714,9811.56658293044
RC,2007-01-01,5.0,1604333558.9526489,-441216927.1726532,1163116631.7799919,3032.2346741274077
RC,2007-01-01,6.0,1390102537.3992121,-16365681.816044142,1373736855.58317,1013.8044299542365
RC,2007-01-01,7.0,1263219855.1534517,255945899.9041578,1519165755.0576093,3636.9071635344003
RC,2007-01-01,8.0,1128999612.8275783,674463931.9406639,1803463544.768241,714.5901527932225
RC,2007-01-01,9.0,1281541715.7448204,413808295.84813064,1695350011.592951,294.1915664787532
RC,2007-01-01,10.0,923584649.111186,807098469.6063495,1730683118.7175355,123.60945958051265
RC,2007-01-01,11.0,855195275.3559287,-45795084.52174907,809400190.8341807,93.81173757980041
RC,2007-01-01,12.0,574562268.7524351,-55442552.902156524,519119715.85027814,57.73484218403977
RC,2007-01-01,13.0,297697705.7563345,148284540.09774262,445982245.85407686,21.107215646142787
RC,2008-01-01,1.0,12029568137.468771,11231455715.780294,23261023853.249065,12071685.393562993
RC,2008-01-01,2.0,10145321291.506166,1592988940.6337512,11738310232.139917,470912.56198927225
RC,2008-01-01,3.0,3122191941.4609923,-856061176.7401779,2266130764.720812,55419.799719146
RC,2008-01-01,4.0,2141559844.5499012,96585558.98607747,2238145403.5359797,7865.382207197889
RC,2008-01-01,5.0,1921351139.8131313,-284524631.73848027,1636826508.074652,1983.2086658958788
RC,2008-01-01,6.0,1416447928.1673253,618541980.8083941,2034989908.9757202,4822.31547110278
